z,n,name,levelEnergy(MeV),halflife,halflifeUnit,halflifeUncertainty,decayMode,branchingRatio,branchingRatioUncertainty
63,74,137Eu,0,11,s,2,EC+B+,100,
63,75,138Eu,0,12.1,s,0.5,EC+B+,100,
63,76,139Eu,0,17.9,s,0.6,EC+B+,100,
63,77,140Eu,0,1.51,s,0.02,EC+B+,100,
63,77,140Eu,0.21,125,ms,2,IT,99,
63,77,140Eu,0.21,125,ms,2,EC+B+,1,
63,89,152Eu,0,13.517,y,0.009,EC+B+,72.08,0.13
63,89,152Eu,0,13.517,y,0.009,B-,27.92,0.13
63,89,152Eu,0.0455998,9.3116,h,0.0013,B-,73,3
63,89,152Eu,0.0455998,9.3116,h,0.0013,EC+B+,27,3
63,89,152Eu,0.14786000000000002,95.8,m,0.4,IT,100,
63,80,143Eu,0,2.6,m,0.02,EC+B+,100,
63,81,144Eu,0,10.2,s,0.1,EC+B+,100,
63,82,145Eu,0,5.93,d,0.03,EC+B+,100,
63,83,146Eu,0,4.61,d,0.03,EC+B+,100,
63,84,147Eu,0,24.1,d,0.6,EC,99.9978,0.0006
63,84,147Eu,0,24.1,d,0.6,A,0.0022,0.0006
63,85,148Eu,0,54.4,d,0.4,EC+B+,100,
63,85,148Eu,0,54.4,d,0.4,A,9.4e-7,2.8e-7
63,86,149Eu,0,93.1,d,0.4,EC,100,
63,87,150Eu,0,36.6,y,0.7,EC+B+,100,
63,87,150Eu,0.0417,12.8,h,0.1,B-,89,2
63,87,150Eu,0.0417,12.8,h,0.1,EC+B+,11,2
63,88,151Eu,0,4.60e+18,y,1.20e+18,A,100,
63,91,154Eu,0,8.591,y,+0.004-0.004,B-,99.982,0.012
63,91,154Eu,0,8.591,y,+0.004-0.004,EC+B+,0.018,0.012
63,91,154Eu,0.1453,46.3,m,0.3,IT,100,
63,92,155Eu,0,4.742,y,+0.008-0.008,B-,100,
63,93,156Eu,0,15.16,d,0.02,B-,100,
63,94,157Eu,0,15.18,h,0.03,B-,100,
63,95,158Eu,0,45.9,m,0.2,B-,100,
63,96,159Eu,0,18.1,m,0.1,B-,100,
63,97,160Eu,0,42.6,s,0.5,B-,100,
63,97,160Eu,0.093,30.8,s,0.5,B-,100,
63,98,161Eu,0,26,s,2,B-,100,
63,99,162Eu,0,11.7,s,1.2,B-,100,
63,99,162Eu,0.15980000000000003,12,s,0.2,B-,100,
64,79,143Gd,0,39,s,2,EC+B+,100,
64,79,143Gd,0.15259999999999999,110,s,2,EC+B+,100,
64,70,134Gd,0,,,,EC+B+,,
64,70,134Gd,0,,,,ECP,,
64,72,136Gd,0,,,,EC+B+,,
64,72,136Gd,0,,,,ECP,,
64,71,135Gd,0,1.1,s,0.2,EC+B+,100,
64,71,135Gd,0,1.1,s,0.2,ECP,2,
64,74,138Gd,0,4.7,s,0.9,EC+B+,100,
64,74,138Gd,0,4.7,s,0.9,ECP,,
64,73,137Gd,0,2.2,s,0.2,EC+B+,100,
64,73,137Gd,0,2.2,s,0.2,ECP,2,
64,76,140Gd,0,15.8,s,0.4,EC+B+,100,
64,75,139Gd,0,5.6,s,0.3,EC+B+,100,
64,75,139Gd,0,5.6,s,0.3,ECP,,
64,75,139Gd,0.25,4.8,s,0.9,EC+B+,100,
64,75,139Gd,0.25,4.8,s,0.9,ECP,,
64,78,142Gd,0,70.2,s,0.6,EC+B+,100,
64,77,141Gd,0,17,s,3,EC+B+,100,
64,77,141Gd,0,17,s,3,ECP,0.03,0.01
64,77,141Gd,0.37776,24.4,s,0.5,EC+B+,89,2
64,77,141Gd,0.37776,24.4,s,0.5,IT,11,2
64,81,145Gd,0,23.2,m,0.5,EC+B+,100,
64,81,145Gd,0.7491,85,s,3,IT,94.3,0.5
64,81,145Gd,0.7491,85,s,3,EC+B+,5.7,0.5
64,80,144Gd,0,4.48,m,0.05,EC+B+,100,
64,83,147Gd,0,38.06,h,0.12,EC+B+,100,
64,82,146Gd,0,48.27,d,0.09,EC+B+,100,
64,85,149Gd,0,9.28,d,0.09,EC+B+,100,
64,85,149Gd,0,9.28,d,0.09,A,0.00042,0.00009
64,84,148Gd,0,86.9,y,3.9,A,100,
64,87,151Gd,0,124.5,d,0.9,EC,100,
64,87,151Gd,0,124.5,d,0.9,A,8e-7,
64,86,150Gd,0,1.79e+06,y,7.65e+04,A,100,
64,89,153Gd,0,240.41,d,0.93,EC,100,
64,88,152Gd,0,1.08e+14,y,8.00e+12,A,100,
64,95,159Gd,0,18.479,h,0.004,B-,100,
64,98,162Gd,0,8.39,m,0.2,B-,100,
64,97,161Gd,0,3.66,m,0.05,B-,100,
64,99,163Gd,0,68,s,3,B-,100,
64,99,163Gd,0.1378,23.5,s,1.0,B-,,
64,99,163Gd,0.1378,23.5,s,1.0,IT,,
64,104,168Gd,0,3.02,s,0.15,B-,100,
64,103,167Gd,0,4.26,s,+0.18-0.32,B-,100,
64,102,166Gd,0,5,s,0.8,B-,100,
64,101,165Gd,0,11.6,s,1.0,B-,100,
64,100,164Gd,0,45,s,3,B-,100,
64,108,172Gd,0,0.163,s,+0.113-0.099,B-,100,
64,108,172Gd,0,0.163,s,+0.113-0.099,B-N,50,
64,107,171Gd,0,0.392,s,+0.145-0.135,B-,100,
64,107,171Gd,0,0.392,s,+0.145-0.135,B-N,10,
64,106,170Gd,0,0.616,s,0.11,B-,100,
64,106,170Gd,0,0.616,s,0.11,B-N,3,
64,105,169Gd,0,0.892,s,+0.09-0.092,B-,100,
64,105,169Gd,0,0.892,s,+0.09-0.092,B-N,0.7,
65,101,166Tb,0,27.1,s,1.5,B-,100,
65,100,165Tb,0,2.11,m,0.1,B-,100,
65,103,168Tb,0,9.4,s,0.4,B-,100,
65,102,167Tb,0,18.9,s,1.6,B-,100,
65,109,174Tb,0,,,,B-,100,
65,109,174Tb,0,,,,B-N,,
65,108,173Tb,0,,,,B-,100,
65,108,173Tb,0,,,,B-N,,
65,105,170Tb,0,0.96,s,0.08,B-,100,
65,105,170Tb,0,0.96,s,0.08,B-N,,
65,104,169Tb,0,5.13,s,0.32,B-,100,
65,107,172Tb,0,0.76,s,0.19,B-,100,
65,107,172Tb,0,0.76,s,0.19,B-N,,
65,106,171Tb,0,1.24,s,+0.09-0.1,B-,100,
65,106,171Tb,0,1.24,s,+0.09-0.1,B-N,,
65,80,145Tb,0+X,30.9,s,0.6,EC+B+,100,
65,82,147Tb,0,1.64,h,0.03,EC+B+,100,
65,82,147Tb,0.0506,1.83,m,0.06,EC+B+,100,
65,81,146Tb,0,8,s,4,EC+B+,100,
65,81,146Tb,0+X,24.1,s,0.5,EC+B+,100,
65,84,149Tb,0,4.12,h,0.02,EC+B+,83.3,1.7
65,84,149Tb,0,4.12,h,0.02,A,16.7,1.7
65,84,149Tb,0.03578,4.17,m,0.05,EC+B+,99.978,0.003
65,84,149Tb,0.03578,4.17,m,0.05,A,0.022,0.003
65,83,148Tb,0,60,m,1,EC+B+,100,
65,83,148Tb,0.0901,2.21,m,0.05,EC+B+,100,
65,86,151Tb,0,17.609,h,0.014,EC+B+,99.9905,0.0015
65,86,151Tb,0,17.609,h,0.014,A,0.0095,0.0015
65,86,151Tb,0.09953000000000001,25,s,3,IT,93.4,2
65,86,151Tb,0.09953000000000001,25,s,3,EC+B+,6.6,2
65,85,150Tb,0,3.48,h,0.16,EC+B+,100,
65,85,150Tb,0.461,5.8,m,0.2,EC+B+,100,
65,85,150Tb,0.461,5.8,m,0.2,IT,,
65,88,153Tb,0,2.34,d,0.01,EC+B+,100,
65,87,152Tb,0,17.48,h,0.09,EC+B+,100,
65,87,152Tb,0.5017400000000001,4.1,m,0.1,IT,78.9,0.6
65,87,152Tb,0.5017400000000001,4.1,m,0.1,EC+B+,21.1,0.6
65,89,154Tb,0,21.5,h,0.36,EC+B+,100,
65,89,154Tb,0.012,9.994,h,0.039,EC+B+,78.2,0.7
65,89,154Tb,0.012,9.994,h,0.039,IT,21.8,0.7
65,89,154Tb,0.2,22.7,h,0.5,EC+B+,98.2,0.6
65,89,154Tb,0.2,22.7,h,0.5,IT,1.8,0.6
65,91,156Tb,0,5.35,d,0.1,EC+B+,100,
65,91,156Tb,0+X,24.4,h,1.0,IT,100,
65,91,156Tb,0.0884,5.2,h,0.2,EC+B+,,
65,91,156Tb,0.0884,5.2,h,0.2,IT,100,
65,90,155Tb,0,5.32,d,0.06,EC,100,
65,93,158Tb,0,180,y,11,EC+B+,83.4,0.7
65,93,158Tb,0,180,y,11,B-,16.6,0.7
65,93,158Tb,0.1103,10.7,s,0.2,IT,100,
65,93,158Tb,0.1103,10.7,s,0.2,B-,0.6,
65,93,158Tb,0.1103,10.7,s,0.2,EC+B+,0.01,
65,92,157Tb,0,71,y,7,EC,100,
65,95,160Tb,0,72.3,d,0.2,B-,100,
65,97,162Tb,0,7.6,m,0.17,B-,100,
65,97,162Tb,0.28550000000000003,,,,B-,,
65,97,162Tb,0.28550000000000003,,,,IT,,
65,96,161Tb,0,6.9584,d,0.0053,B-,100,
65,99,164Tb,0,3,m,0.1,B-,100,
65,99,164Tb,0.145,,,,B-,,
65,99,164Tb,0.145,,,,IT,,
65,98,163Tb,0,19.5,m,0.3,B-,100,
65,70,135Tb,0,0.94,ms,+0.33-0.22,P,100,
65,73,138Tb,0+X,,,,EC+B+,,
65,73,138Tb,0+X,,,,ECP,,
65,75,140Tb,0,2.3,s,0.1,EC+B+,100,
65,75,140Tb,0,2.3,s,0.1,ECP,0.26,0.13
65,74,139Tb,0,1.6,s,0.2,EC+B+,100,
65,74,139Tb,0,1.6,s,0.2,ECP,,
65,77,142Tb,0,597,ms,17,EC+B+,100,
65,77,142Tb,0,597,ms,17,ECP,0.0022,0.0011
65,77,142Tb,0.2797,303,ms,17,IT,100,
65,76,141Tb,0,3.5,s,0.2,EC+B+,100,
65,76,141Tb,0,3.5,s,0.2,ECP,,
65,79,144Tb,0,&asymp;1,s,,EC+B+,100,
65,79,144Tb,0.3969,4.29,s,0.14,EC+B+,34,
65,79,144Tb,0.3969,4.29,s,0.14,IT,66,
65,78,143Tb,0,12,s,1,EC+B+,100,
65,78,143Tb,0+X,17,s,4,EC+B+,,
65,78,143Tb,0+X,17,s,4,IT,,
66,75,141Dy,0,1,s,0.1,EC+B+,100,
66,75,141Dy,0,1,s,0.1,ECP,,
66,76,142Dy,0,2.3,s,0.3,EC+B+,100,
66,76,142Dy,0,2.3,s,0.3,ECP,0.06,0.03
66,73,139Dy,0,0.6,s,0.2,EC+B+,100,
66,73,139Dy,0,0.6,s,0.2,ECP,11,
66,74,140Dy,0,,,,EC+B+,,
66,74,140Dy,0,,,,ECP,,
66,79,145Dy,0,9.5,s,1.1,EC+B+,100,
66,79,145Dy,0,9.5,s,1.1,ECP,50,
66,79,145Dy,0.1182,14.3,s,0.7,EC+B+,100,
66,79,145Dy,0.1182,14.3,s,0.7,ECP,50,
66,77,143Dy,0,4.3,s,0.7,EC+B+,100,
66,77,143Dy,0,4.3,s,0.7,ECP,,
66,77,143Dy,0.3107,3,s,0.3,EC+B+,100,
66,77,143Dy,0.3107,3,s,0.3,ECP,,
66,78,144Dy,0,9.1,s,0.4,EC+B+,100,
66,78,144Dy,0,9.1,s,0.4,ECP,,
66,82,148Dy,0,3.2,m,0.2,EC+B+,100,
66,83,149Dy,0,4.2,m,0.1,EC+B+,100,
66,83,149Dy,2.6611,0.49,s,0.015,IT,99.3,0.3
66,83,149Dy,2.6611,0.49,s,0.015,EC+B+,0.7,0.3
66,80,146Dy,0,33.2,s,0.7,EC+B+,100,
66,80,146Dy,2.9345,150,ms,20,IT,100,
66,81,147Dy,0,67,s,7,EC+B+,99.95,
66,81,147Dy,0,67,s,7,ECP,0.05,
66,81,147Dy,0.7505000000000001,55.2,s,0.4,EC+B+,68.9,2.3
66,81,147Dy,0.7505000000000001,55.2,s,0.4,IT,31.1,2.3
66,86,152Dy,0,2.38,h,0.02,EC+B+,99.9,0.007
66,86,152Dy,0,2.38,h,0.02,A,0.1,0.007
66,87,153Dy,0,6.42,h,0.12,EC+B+,99.9906,0.0014
66,87,153Dy,0,6.42,h,0.12,A,0.0094,0.0014
66,84,150Dy,0,7.17,m,0.05,EC+B+,63,4
66,84,150Dy,0,7.17,m,0.05,A,37,4
66,85,151Dy,0,18,m,0.4,EC+B+,94.4,0.4
66,85,151Dy,0,18,m,0.4,A,5.6,0.4
66,88,154Dy,0,2.75e+06,y,1.53e+06,A,100,
66,89,155Dy,0,9.92,h,0.14,EC+B+,100,
66,93,159Dy,0,145.3,d,1.4,EC,100,
66,91,157Dy,0,8.14,h,0.04,EC+B+,100,
66,99,165Dy,0,2.331,h,0.004,B-,100,
66,99,165Dy,0.10815519999999999,1.258,m,0.006,IT,97.76,0.11
66,99,165Dy,0.10815519999999999,1.258,m,0.006,B-,2.24,0.11
66,110,176Dy,0,,,,B-,100,
66,110,176Dy,0,,,,B-N,,
66,102,168Dy,0,8.7,m,0.3,B-,100,
66,101,167Dy,0,6.2,m,0.08,B-,100,
66,100,166Dy,0,81.63,h,0.17,B-,100,
66,106,172Dy,0,3.52,s,0.23,B-,100,
66,106,172Dy,1.2779,0.7,s,0.04,IT,81,3
66,106,172Dy,1.2779,0.7,s,0.04,B-,19,3
66,105,171Dy,0,4.1,s,0.4,B-,100,
66,104,170Dy,0,55,s,8,B-,100,
66,103,169Dy,0,39,s,8,B-,100,
66,109,175Dy,0,,,,B-,100,
66,109,175Dy,0,,,,B-N,,
66,108,174Dy,0,,,,B-,100,
66,107,173Dy,0,1.43,s,0.2,B-,100,
67,73,140Ho,0,6,ms,3,P,100,
67,76,143Ho,0,,,,EC+B+,,
67,76,143Ho,0,,,,ECP,,
67,77,144Ho,0,0.7,s,0.1,EC+B+,100,
67,77,144Ho,0,0.7,s,0.1,ECP,,
67,74,141Ho,0,4.1,ms,0.1,P,100,
67,75,142Ho,0,0.4,s,0.1,EC+B+,100,
67,75,142Ho,0,0.4,s,0.1,ECP,,
67,75,142Ho,0,0.4,s,0.1,P,,
67,78,145Ho,0,2.4,s,0.1,EC+B+,100,
67,78,145Ho,0,2.4,s,0.1,ECP,,
67,79,146Ho,0,3.3,s,0.2,EC+B+,100,
67,79,146Ho,0,3.3,s,0.2,ECP,,
67,80,147Ho,0,5.8,s,0.4,EC+B+,100,
67,80,147Ho,0,5.8,s,0.4,ECP,,
67,83,150Ho,0,77,s,2,EC+B+,100,
67,83,150Ho,0+X,23.5,s,0.3,EC+B+,100,
67,84,151Ho,0,35.2,s,0.2,EC+B+,78,2
67,84,151Ho,0,35.2,s,0.2,A,22,2
67,84,151Ho,0.041,47.2,s,1.1,A,80,
67,84,151Ho,0.041,47.2,s,1.1,EC+B+,20,
67,81,148Ho,0,2.2,s,1.1,EC+B+,100,
67,81,148Ho,0,2.2,s,1.1,ECP,,
67,81,148Ho,0.25,9.6,s,0.13,EC+B+,100,
67,81,148Ho,0.25,9.6,s,0.13,ECP,0.08,0.01
67,82,149Ho,0,21,s,0.2,EC+B+,100,
67,82,149Ho,0.048799999999999996,56,s,3,EC+B+,100,
67,87,154Ho,0,11.76,m,0.18,EC+B+,99.982,0.003
67,87,154Ho,0,11.76,m,0.18,A,0.018,0.003
67,87,154Ho,0.248,3.1,m,0.14,EC+B+,100,
67,87,154Ho,0.248,3.1,m,0.14,IT,,
67,87,154Ho,0.248,3.1,m,0.14,A,0.001,
67,88,155Ho,0,48,m,1,EC+B+,100,
67,85,152Ho,0,147,s,4.8,EC+B+,88,3
67,85,152Ho,0,147,s,4.8,A,12,3
67,85,152Ho,0.16,49.8,s,0.2,EC+B+,89.2,1.7
67,85,152Ho,0.16,49.8,s,0.2,A,10.8,1.7
67,86,153Ho,0,2.01,m,0.02,EC+B+,99.949,0.025
67,86,153Ho,0,2.01,m,0.02,A,0.051,0.025
67,86,153Ho,0.06870000000000001,9.3,m,0.5,EC+B+,99.82,0.08
67,86,153Ho,0.06870000000000001,9.3,m,0.5,A,0.18,0.08
67,89,156Ho,0,56,m,1,EC+B+,100,
67,89,156Ho,0.0524,9.5,s,1.5,IT,100,
67,89,156Ho,0+X,7.57,m,0.27,EC+B+,75,
67,89,156Ho,0+X,7.57,m,0.27,IT,25,
67,90,157Ho,0,12.7,m,0.3,EC+B+,100,
67,91,158Ho,0,11.3,m,0.4,EC+B+,100,
67,91,158Ho,0.06720000000000001,28,m,1,EC+B+,19,
67,91,158Ho,0.06720000000000001,28,m,1,IT,81,
67,91,158Ho,0.18,21.1,m,1.5,EC+B+,93,
67,91,158Ho,0.18,21.1,m,1.5,IT,7,
67,94,161Ho,0,2.48,h,0.05,EC,100,
67,94,161Ho,0.21115,6.77,s,0.07,IT,100,
67,95,162Ho,0,15,m,1,EC+B+,100,
67,95,162Ho,0.10587,67.1,m,0.8,EC+B+,38,
67,95,162Ho,0.10587,67.1,m,0.8,IT,62,
67,92,159Ho,0,33.05,m,0.11,EC+B+,100,
67,92,159Ho,0.20591,8.3,s,0.08,IT,100,
67,93,160Ho,0,25.6,m,0.3,EC+B+,100,
67,93,160Ho,0.05998,4.98,h,0.07,EC+B+,23.8,1.6
67,93,160Ho,0.05998,4.98,h,0.07,IT,76.2,1.6
67,93,160Ho,0.195,3.2,s,0.2,IT,100,
67,99,166Ho,0,26.808,h,0.008,B-,100,
67,99,166Ho,0.005969,1132.6,y,3.9,B-,100,
67,96,163Ho,0,4570,y,25,EC,100,
67,96,163Ho,0.29788,1.09,s,0.03,IT,100,
67,97,164Ho,0,28.8,m,0.4,B-,40,5
67,97,164Ho,0,28.8,m,0.4,EC+B+,60,5
67,97,164Ho,0.13978000000000002,36.6,m,0.3,IT,100,
67,101,168Ho,0,2.99,m,0.07,B-,100,
67,101,168Ho,0.059000000000000004,132,s,4,IT,100,
67,100,167Ho,0,2.9675,h,0.0355,B-,100,
67,103,170Ho,0,2.76,m,0.05,B-,100,
67,103,170Ho,0.12,43,s,2,B-,100,
67,102,169Ho,0,4.7,m,0.1,B-,100,
67,105,172Ho,0,25,s,3,B-,100,
67,104,171Ho,0,53,s,2,B-,100,
67,107,174Ho,0,3.5,s,0.5,B-,100,
67,106,173Ho,0,7.1,s,0.4,B-,100,
67,109,176Ho,0,,,,B-,100,
67,109,176Ho,0,,,,B-N,,
67,108,175Ho,0,1.9,s,0.6,B-,100,
67,108,175Ho,0,1.9,s,0.6,B-N,,
67,110,177Ho,0,,,,B-,100,
67,110,177Ho,0,,,,B-N,,
67,111,178Ho,0,,,,B-,100,
67,111,178Ho,0,,,,B-N,,
68,108,176Er,0,,,,B-,100,
68,107,175Er,0,1.2,m,0.3,B-,100,
68,106,174Er,0,3.2,m,0.2,B-,100,
68,106,174Er,1.1115,3.9,s,0.31,IT,100,
68,105,173Er,0,1.4,m,0.1,B-,100,
68,104,172Er,0,49.3,h,0.3,B-,100,
68,103,171Er,0,7.516,h,0.002,B-,100,
68,101,169Er,0,9.39,d,0.02,B-,100,
68,109,177Er,0,,,,B-,100,
68,112,180Er,0,,,,B-,100,
68,112,180Er,0,,,,B-N,,
68,111,179Er,0,,,,B-,100,
68,110,178Er,0,,,,B-,100,
68,78,146Er,0,1.7,s,0.6,EC+B+,100,
68,78,146Er,0,1.7,s,0.6,ECP,,
68,77,145Er,0,0.9,s,0.3,EC+B+,100,
68,77,145Er,0,0.9,s,0.3,ECP,,
68,77,145Er,0.253,1,s,0.2,EC+B+,100,
68,77,145Er,0.253,1,s,0.2,ECP,,
68,76,144Er,0,,,,EC+B+,,
68,76,144Er,0,,,,ECP,,
68,75,143Er,0,,,,EC+B+,,
68,75,143Er,0,,,,ECP,,
68,79,147Er,0,3.2,s,1.2,EC+B+,100,
68,79,147Er,0,3.2,s,1.2,ECP,,
68,79,147Er,0.1,1.6,s,0.2,EC+B+,100,
68,79,147Er,0.1,1.6,s,0.2,ECP,,
68,81,149Er,0,4,s,2,EC+B+,100,
68,81,149Er,0,4,s,2,ECP,7,2
68,81,149Er,0.7418,8.9,s,0.2,EC+B+,96.5,0.7
68,81,149Er,0.7418,8.9,s,0.2,ECP,0.18,0.07
68,81,149Er,0.7418,8.9,s,0.2,IT,3.5,0.7
68,80,148Er,0,4.6,s,0.1,EC+B+,100,
68,80,148Er,0,4.6,s,0.1,ECP,0.15,
68,85,153Er,0,37.1,s,0.2,A,53,3
68,85,153Er,0,37.1,s,0.2,EC+B+,47,3
68,84,152Er,0,10.2,s,0.1,A,90,4
68,84,152Er,0,10.2,s,0.1,EC+B+,10,4
68,83,151Er,0,23.5,s,1.3,EC+B+,100,
68,83,151Er,2.586,0.58,s,0.02,IT,95.3,0.4
68,83,151Er,2.586,0.58,s,0.02,EC+B+,4.7,0.4
68,82,150Er,0,18.7,s,0.7,EC+B+,100,
68,89,157Er,0,18.65,m,0.1,EC+B+,100,
68,88,156Er,0,19.5,m,1.0,EC+B+,100,
68,88,156Er,0,19.5,m,1.0,A,0.000012,0.000003
68,87,155Er,0,5.3,m,0.3,EC+B+,99.978,0.007
68,87,155Er,0,5.3,m,0.3,A,0.022,0.007
68,86,154Er,0,3.73,m,0.09,EC+B+,99.53,0.13
68,86,154Er,0,3.73,m,0.09,A,0.47,0.13
68,92,160Er,0,28.58,h,0.09,EC,100,
68,91,159Er,0,36,m,1,EC+B+,100,
68,90,158Er,0,2.26,h,0.06,EC,100,
68,95,163Er,0,75,m,0.4,EC+B+,100,
68,93,161Er,0,3.21,h,0.03,EC+B+,100,
68,99,167Er,0.20780099999999999,2.269,s,0.006,IT,100,
68,97,165Er,0,10.36,h,0.04,EC,100,
69,75,144Tm,0,1.9,us,+1.2-0.5,P,100,
69,79,148Tm,0+X,0.7,s,0.2,EC+B+,100,
69,79,148Tm,0+X,0.7,s,0.2,ECP,,
69,78,147Tm,0,0.58,s,0.03,EC+B+,85,5
69,78,147Tm,0,0.58,s,0.03,P,15,5
69,77,146Tm,0,155,ms,20,P,100,
69,77,146Tm,0,155,ms,20,EC+B+,,
69,77,146Tm,0,155,ms,20,ECP,,
69,77,146Tm,0.3,75,ms,12,P,100,
69,77,146Tm,0.3,75,ms,12,EC+B+,,
69,77,146Tm,0.3,75,ms,12,ECP,,
69,77,146Tm,0.44,198,ms,3,P,100,
69,77,146Tm,0.44,198,ms,3,EC+B+,,
69,77,146Tm,0.44,198,ms,3,ECP,,
69,76,145Tm,0,3.16,us,0.16,P,100,
69,82,151Tm,0,4.17,s,0.1,EC+B+,100,
69,82,151Tm,0.09640000000000001,6.6,s,1.4,EC+B+,100,
69,81,150Tm,0,2.2,s,0.06,EC+B+,100,
69,81,150Tm,0,2.2,s,0.06,ECP,,
69,81,150Tm,0+X,2.2,s,0.06,EC+B+,100,
69,81,150Tm,0+X,2.2,s,0.06,ECP,1.2,
69,80,149Tm,0,0.9,s,0.2,EC+B+,100,
69,80,149Tm,0,0.9,s,0.2,ECP,0.2,
69,86,155Tm,0,21.6,s,0.2,EC+B+,99.17,0.17
69,86,155Tm,0,21.6,s,0.2,A,0.83,0.17
69,86,155Tm,0.041,45,s,3,EC+B+,100,
69,86,155Tm,0.041,45,s,3,A,,
69,85,154Tm,0,8.1,s,0.3,A,54,5
69,85,154Tm,0,8.1,s,0.3,EC+B+,46,5
69,85,154Tm,0.07,3.3,s,0.07,A,58,5
69,85,154Tm,0.07,3.3,s,0.07,EC+B+,42,5
69,85,154Tm,0.07,3.3,s,0.07,IT,,
69,84,153Tm,0,1.48,s,0.01,A,91,3
69,84,153Tm,0,1.48,s,0.01,EC+B+,9,3
69,84,153Tm,0.0432,2.5,s,0.2,A,92,3
69,84,153Tm,0.0432,2.5,s,0.2,EC+B+,8,3
69,83,152Tm,0,5.2,s,0.6,EC+B+,100,
69,83,152Tm,0+X,8,s,1,EC+B+,100,
69,89,158Tm,0,3.98,m,0.06,EC+B+,100,
69,88,157Tm,0,3.63,m,0.09,EC+B+,100,
69,88,157Tm,0,3.63,m,0.09,A,0.00075,0.00025
69,87,156Tm,0,83,s,2,EC+B+,99.936,0.01
69,87,156Tm,0,83,s,2,A,0.064,0.01
69,93,162Tm,0,21.8,m,0.24,EC+B+,100,
69,93,162Tm,0.13,24.3,s,1.7,EC+B+,19,4
69,93,162Tm,0.13,24.3,s,1.7,IT,81,4
69,92,161Tm,0,30.2,m,0.8,EC+B+,100,
69,92,161Tm,0.00751,7,m,2,EC+B+,,
69,92,161Tm,0.00751,7,m,2,IT,,
69,91,160Tm,0,9.4,m,0.3,EC+B+,100,
69,91,160Tm,0.07,74.5,s,1.5,EC+B+,15,5
69,91,160Tm,0.07,74.5,s,1.5,IT,85,5
69,90,159Tm,0,9.13,m,0.16,EC+B+,100,
69,97,166Tm,0,7.7,h,0.03,EC+B+,100,
69,97,166Tm,0.122,348,ms,21,IT,100,
69,96,165Tm,0,30.06,h,0.03,EC+B+,100,
69,95,164Tm,0,1.95,m,0.06,EC+B+,100,
69,95,164Tm,0.01,5.1,m,0.1,EC+B+,20,
69,95,164Tm,0.01,5.1,m,0.1,IT,80,
69,94,163Tm,0,1.81,h,0.005,EC+B+,100,
69,99,168Tm,0,93.1,d,0.2,EC+B+,99.99,0.007
69,99,168Tm,0,93.1,d,0.2,B-,0.01,0.007
69,98,167Tm,0,9.28,d,0.04,EC,100,
69,109,178Tm,0,,,,B-,100,
69,108,177Tm,0,95,s,7,B-,100,
69,108,177Tm,0+X,77,s,11,B-,100,
69,108,177Tm,0+X,77,s,11,IT,,
69,105,174Tm,0,5.4,m,0.1,B-,100,
69,105,174Tm,0.2524,2.29,s,0.01,IT,98.5,
69,105,174Tm,0.2524,2.29,s,0.01,B-,1.5,
69,104,173Tm,0,8.24,h,0.08,B-,100,
69,107,176Tm,0,1.853,m,0.027,B-,100,
69,106,175Tm,0,15.2,m,0.5,B-,100,
69,101,170Tm,0,128.4,d,0.3,B-,99.869,0.01
69,101,170Tm,0,128.4,d,0.3,EC,0.131,0.01
69,103,172Tm,0,63.6,h,0.2,B-,100,
69,102,171Tm,0,701.5,d,3.3,B-,100,
69,112,181Tm,0,,,,B-,100,
69,112,181Tm,0,,,,B-N,,
69,111,180Tm,0,,,,B-,100,
69,111,180Tm,0,,,,B-N,,
69,110,179Tm,0,,,,B-,100,
70,79,149Yb,0,0.7,s,0.2,EC+B+,100,
70,79,149Yb,0,0.7,s,0.2,ECP,,
70,89,159Yb,0,1.73,m,0.09,EC+B+,100,
70,86,156Yb,0,25,s,1.1,A,10,4
70,86,156Yb,0,25,s,1.1,EC+B+,90,4
70,85,155Yb,0,1.79,s,0.02,A,89,4
70,85,155Yb,0,1.79,s,0.02,EC+B+,11,5
70,88,158Yb,0,1.49,m,0.13,EC+B+,99.9979,0.0012
70,88,158Yb,0,1.49,m,0.13,A,0.0021,0.0012
70,87,157Yb,0,38.6,s,1.0,EC+B+,100,
70,87,157Yb,0,38.6,s,1.0,A,,
70,82,152Yb,0,3.1,s,0.2,EC+B+,100,
70,82,152Yb,0,3.1,s,0.2,ECP,,
70,81,151Yb,0,1.6,s,0.1,EC+B+,100,
70,81,151Yb,0,1.6,s,0.1,ECP,,
70,81,151Yb,0.68,1.6,s,0.1,EC+B+,100,
70,81,151Yb,0.68,1.6,s,0.1,ECP,,
70,81,151Yb,0.68,1.6,s,0.1,IT,,
70,84,154Yb,0,409,ms,2,A,92.6,1.2
70,84,154Yb,0,409,ms,2,EC+B+,7.4,1.2
70,83,153Yb,0,4.2,s,0.1,A,,
70,83,153Yb,0,4.2,s,0.1,EC+B+,,
70,80,150Yb,0,,,,EC+B+,100,
70,80,150Yb,0,,,,ECP,,
70,97,167Yb,0,17.5,m,0.1,EC+B+,100,
70,96,166Yb,0,56.7,h,0.1,EC,100,
70,99,169Yb,0,32.015,d,0.009,EC,100,
70,99,169Yb,0.0241999,46,s,2,IT,100,
70,93,163Yb,0,11.05,m,0.25,EC+B+,100,
